SampleID	SSPOOL	specimen_id	Pools
MADH015_ZAM-R400_8071095927_A52_S167_L001	SSPOOL4	ZM007P060	A52
MADH015_ZAM-R384_8071096218_A52_S266_L001	SSPOOL3	ZM007P062	A52
MADH015_ZAM-R384_8071096218_A52_S152_L001	SSPOOL4	ZM007P062	A52
MADH015_ZAM-R375_8071095870_A52_S257_L001	SSPOOL3	ZM007P097	A52
MADH015_ZAM-R375_8071095870_A52_S143_L001	SSPOOL4	ZM007P097	A52
MADH015_ZAM-R398_8071096493_A52_S165_L001	SSPOOL4	ZM007P115	A52
MADH015_ZAM-R365_8071095926_A52_S247_L001	SSPOOL3	ZM007P119	A52
MADH016_ZAM-R365_8071095926_A52_S317_L001	SSPOOL3	ZM007P119	A52
MADH015_ZAM-R365_8071095926_A52_S133_L001	SSPOOL4	ZM007P119	A52
MADH015_ZAM-R387_8071095989_A52_S269_L001	SSPOOL3	ZM007P125	A52
MADH015_ZAM-R387_8071095989_A52_S155_L001	SSPOOL4	ZM007P125	A52
MADH015_ZAM-R396_8071096236_A52_S277_L001	SSPOOL3	ZM007P128	A52
MADH015_ZAM-R396_8071096236_A52_S163_L001	SSPOOL4	ZM007P128	A52
MADH015_ZAM-R388_8071096269_A52_S270_L001	SSPOOL3	ZM007P133	A52
MADH015_ZAM-R388_8071096269_A52_S156_L001	SSPOOL4	ZM007P133	A52
MADH15_ZAM-R379_8071096309_A52_S314	SSPOOL25	ZM007P147	A52
MADH015_ZAM-R379_8071096309_A52_S147_L001	SSPOOL4	ZM007P147	A52
MADH015_ZAM-R392_8071096417_A52_S273_L001	SSPOOL3	ZM007P156	A52
MADH015_ZAM-R392_8071096417_A52_S159_L001	SSPOOL4	ZM007P156	A52
MADH015_ZAM-R386_8071096481_A52_S154_L001	SSPOOL4	ZM007P183	A52
MADH015_ZAM-R385_8071096046_A52_S153_L001	SSPOOL4	ZM007P211	A52
MADH056_ZAM-R744_8071120274_A52_S273	SSPOOL10	ZM008P056	A52
MADH056_ZAM-R770_8071120389_A52_S294	SSPOOL10	ZM008P057	A52
MADH056_ZAM-R736_8071120396_A52_S272	SSPOOL10	ZM008P058	A52
MADH056_ZAM-R763_8071120360_A52_S303	SSPOOL10	ZM008P061	A52
MADH056_ZAM-R1127_8071122520_A52_S241	SSPOOL10	ZM008P090	A52
MADH016_ZAM-R1127_8071121831_A52_S314_L001	SSPOOL3	ZM008P090	A52
MADH015_ZAM-R1127_8071121831_A52_S106_L001	SSPOOL4	ZM008P090	A52
MADH056_ZAM-R749_8071119821_A52_S321	SSPOOL10	ZM008P103	A52
MADH056_ZAM-R710_8071120634_A52_S263	SSPOOL10	ZM008P104	A52
MADH056_ZAM-R697_8071120150_A52_S287	SSPOOL10	ZM008P108	A52
MADH056_ZAM-R693_8071120147_A52_S324	SSPOOL10	ZM008P117	A52
MADH056_ZAM-R765_8071119959_A52_S323	SSPOOL10	ZM008P122	A52
MADH056_ZAM-R730_8071120213_A52_S334	SSPOOL10	ZM008P128	A52
MADH056_ZAM-R688_8071120602_A52_S277	SSPOOL10	ZM008P140	A52
MADH056_ZAM-R729_8071120620_A52_S281	SSPOOL10	ZM008P141	A52
MADH056_ZAM-R706_8071119911_A52_S296	SSPOOL10	ZM008P146	A52
MADH056_ZAM-R707_8071120165_A52_S306	SSPOOL10	ZM008P152	A52
MADH056_ZAM-R752_8071120152_A52_S274	SSPOOL10	ZM008P154	A52
MADH056_ZAM-R717_8071120382_A52_S317	SSPOOL10	ZM008P155	A52
MADH056_ZAM-R734_8071119814_A52_S328	SSPOOL10	ZM008P159	A52
MADH056_ZAM-R720_8071119825_A52_S270	SSPOOL10	ZM008P165	A52
MADH056_ZAM-R687_8071119862_A52_S269	SSPOOL10	ZM008P166	A52
MADH056_ZAM-R760_8071120161_A52_S275	SSPOOL10	ZM008P167	A52
MADH056_ZAM-R700_8071119827_A52_S315	SSPOOL10	ZM008P168	A52
MADH056_ZAM-R761_8071119986_A52_S285	SSPOOL10	ZM008P169	A52
MADH056_ZAM-R748_8071119794_A52_S336	SSPOOL10	ZM008P174	A52
MADH056_ZAM-R762_8071120254_A52_S293	SSPOOL10	ZM008P178	A52
MADH056_ZAM-R708_8071119962_A52_S316	SSPOOL10	ZM008P184	A52
MADH056_ZAM-R690_8071120334_A52_S295	SSPOOL10	ZM008P187	A52
MADH056_ZAM-R696_8071119756_A52_S335	SSPOOL10	ZM008P192	A52
MADH056_ZAM-R755_8071119884_A52_S302	SSPOOL10	ZM008P193	A52
MADH056_ZAM-R701_8071120608_A52_S325	SSPOOL10	ZM008P195	A52
MADH056_ZAM-R733_8071120454_A52_S319	SSPOOL10	ZM008P200	A52
MADH056_ZAM-R772_8071119891_A52_S304	SSPOOL10	ZM008P201	A52
MADH056_ZAM-R705_8071120467_A52_S288	SSPOOL10	ZM008P203	A52
MADH056_ZAM-R718_8071120466_A52_S326	SSPOOL10	ZM008P204	A52
MADH056_ZAM-R691_8071120543_A52_S305	SSPOOL10	ZM008P217	A52
MADH056_ZAM-R724_8071120022_A52_S308	SSPOOL10	ZM008P218	A52
MADH056_ZAM-R751_8071120621_A52_S266	SSPOOL10	ZM008P219	A52
MADH056_ZAM-R741_8071120478_A52_S320	SSPOOL10	ZM008P220	A52
MADH041_ZAM-R2643_8071120387_A52_S97	SSPOOL7	ZM009P002	A52
MADH041_ZAM-R2616_8071119769_A52_S98	SSPOOL7	ZM009P003	A52
MADH041_ZAM-R2606_8071096672_A52_S99	SSPOOL7	ZM009P008	A52
MADH041_ZAM-R2641_8071120665_A52_S100	SSPOOL7	ZM009P010	A52
MADH041_ZAM-R2626_8071120435_A52_S101	SSPOOL7	ZM009P012	A52
MADH041_ZAM-R2633_8071120544_A52_S102	SSPOOL7	ZM009P013	A52
MADH041_ZAM-R2583_8071096667_A52_S103	SSPOOL7	ZM009P016	A52
MADH041_ZAM-R2609_8071097374_A52_S104	SSPOOL7	ZM009P017	A52
MADH041_ZAM-R2651_8071120679_A52_S105	SSPOOL7	ZM009P022	A52
MADH041_ZAM-R2620_8071120074_A52_S109	SSPOOL7	ZM009P031	A52
MADH041_ZAM-R2636_8071120635_A52_S111	SSPOOL7	ZM009P033	A52
MADH041_ZAM-R2585_8071096770_A52_S112	SSPOOL7	ZM009P035	A52
MADH041_ZAM-R2611_8071096585_A52_S113	SSPOOL7	ZM009P036	A52
MADH041_ZAM-R2608_8071097426_A52_S114	SSPOOL7	ZM009P037	A52
MADH041_ZAM-R2627_8071120281_A52_S116	SSPOOL7	ZM009P039	A52
MADH041_ZAM-R2566_8071096783_A52_S119	SSPOOL7	ZM009P044	A52
MADH041_ZAM-R2605_8071119925_A52_S120	SSPOOL7	ZM009P045	A52
MADH041_ZAM-R2595_8071096629_A52_S121	SSPOOL7	ZM009P046	A52
MADH041_ZAM-R2621_8071120684_A52_S123	SSPOOL7	ZM009P051	A52
MADH041_ZAM-R2581_8071096933_A52_S124	SSPOOL7	ZM009P052	A52
MADH041_ZAM-R2593_8071120298_A52_S125	SSPOOL7	ZM009P055	A52
MADH041_ZAM-R2568_8071096619_A52_S127	SSPOOL7	ZM009P058	A52
MADH041_ZAM-R2594_8071096954_A52_S128	SSPOOL7	ZM009P061	A52
MADH041_ZAM-R2617_8071120183_A52_S129	SSPOOL7	ZM009P062	A52
MADH041_ZAM-R2639_8071119781_A52_S132	SSPOOL7	ZM009P068	A52
MADH041_ZAM-R2625_8071120629_A52_S134	SSPOOL7	ZM009P070	A52
MADH041_ZAM-R2576_8071096852_A52_S135	SSPOOL7	ZM009P072	A52
MADH041_ZAM-R2634_8071120339_A52_S136	SSPOOL7	ZM009P073	A52
MADH041_ZAM-R2649_8071120626_A52_S137	SSPOOL7	ZM009P074	A52
MADH041_ZAM-R2645_8071120462_A52_S139	SSPOOL7	ZM009P076	A52
MADH041_ZAM-R2564_8071096970_A52_S140	SSPOOL7	ZM009P077	A52
MADH041_ZAM-R2631_8071120130_A52_S141	SSPOOL7	ZM009P079	A52
MADH041_ZAM-R2561_8071097141_A52_S142	SSPOOL7	ZM009P080	A52
MADH041_ZAM-R2573_8071097353_A52_S144	SSPOOL7	ZM009P082	A52
MADH041_ZAM-R2565_8071097079_A52_S147	SSPOOL7	ZM009P085	A52
MADH041_ZAM-R2557_8071096633_A52_S148	SSPOOL7	ZM009P087	A52
MADH041_ZAM-R2632_8071120294_A52_S149	SSPOOL7	ZM009P089	A52
MADH041_ZAM-R2644_8071120028_A52_S150	SSPOOL7	ZM009P090	A52
MADH041_ZAM-R2624_8071120587_A52_S151	SSPOOL7	ZM009P091	A52
MADH041_ZAM-R2650_8071120144_A52_S153	SSPOOL7	ZM009P095	A52
MADH041_ZAM-R2618_8071120660_A52_S154	SSPOOL7	ZM009P096	A52
MADH041_ZAM-R2592_8071120278_A52_S155	SSPOOL7	ZM009P097	A52
MADH041_ZAM-R2588_8071096894_A52_S156	SSPOOL7	ZM009P098	A52
MADH041_ZAM-R2569_8071097213_A52_S158	SSPOOL7	ZM009P100	A52
MADH041_ZAM-R2567_8071097398_A52_S159	SSPOOL7	ZM009P101	A52
MADH041_ZAM-R2560_8071097112_A52_S160	SSPOOL7	ZM009P102	A52
MADH041_ZAM-R2578_8071096800_A52_S161	SSPOOL7	ZM009P104	A52
MADH041_ZAM-R2584_8071097198_A52_S162	SSPOOL7	ZM009P105	A52
MADH041_ZAM-R2559_8071096968_A52_S163	SSPOOL7	ZM009P109	A52
MADH041_ZAM-R2628_8071120200_A52_S164	SSPOOL7	ZM009P110	A52
MADH041_ZAM-R2572_8071097095_A52_S165	SSPOOL7	ZM009P114	A52
MADH041_ZAM-R2589_8071096564_A52_S166	SSPOOL7	ZM009P115	A52
MADHF007_ZM010P010_8076952353_A52_S609	SSPOOLUCSF2	ZM010P010	A52
MADH061_ZAM-R65_8071097254_A52_S316_L001	SSPOOL11	ZM010P014	A52
MADHF007_ZM010P014_8076951847_A52_S583	SSPOOLUCSF2	ZM010P014	A52
MADH043_ZAM-R31_8071096548_A52_S357	SSPOOL7	ZM010P019	A52
MADHF004_ZM010P019_8076951578_A52_S349	SSPOOLUCSF2	ZM010P019	A52
MADH043_ZAM-R13_8071096539_A52_S327	SSPOOL7	ZM010P021	A52
MADH043_ZAM-R24_8071096578_A52_S319	SSPOOL7	ZM010P023	A52
MADHF003_ZM010P023_8076952172_A52_S277	SSPOOLUCSF2	ZM010P023	A52
MADHF001_ZM010P024_8076951858_A52_S80	SSPOOLUCSF2	ZM010P024	A52
MADHF002_ZM010P030_8076951889_A52_S129	SSPOOLUCSF2	ZM010P030	A52
MADHF006_ZM010P032_8076952231_A52_S530	SSPOOLUCSF2	ZM010P032	A52
MADHF002_ZM010P034_8076952401_A52_S149	SSPOOLUCSF2	ZM010P034	A52
MADHF006_ZM010P036_8076952251_A52_S523	SSPOOLUCSF2	ZM010P036	A52
MADH061_ZAM-R87_8071097288_A52_S319_L001	SSPOOL11	ZM010P037	A52
MADHF007_ZM010P037_8076952151_A52_S645	SSPOOLUCSF2	ZM010P037	A52
MADH043_ZAM-R73_8071096659_A52_S359	SSPOOL7	ZM010P038	A52
MADHF001_ZM010P038_8076951903_A52_S33	SSPOOLUCSF2	ZM010P038	A52
MADH043_ZAM-R05_8071097170_A52_S339	SSPOOL7	ZM010P043	A52
MADH043_ZAM-R58_8071096691_A52_S344	SSPOOL7	ZM010P055	A52
MADH043_ZAM-R279_8071121333_A52_S289	SSPOOL7	ZM010P068	A52
MADHF005_ZM010P068_8076951933_A52_S388	SSPOOLUCSF2	ZM010P068	A52
MADH043_ZAM-R02_8071097438_A52_S317	SSPOOL7	ZM010P070	A52
MADHF002_ZM010P070_8076952125_A52_S161	SSPOOLUCSF2	ZM010P070	A52
MADH043_ZAM-R39_8071096614_A52_S342	SSPOOL7	ZM010P072	A52
MADHF005_ZM010P079_8076951657_A52_S386	SSPOOLUCSF2	ZM010P079	A52
MADH043_ZAM-R88_8071096731_A52_S347	SSPOOL7	ZM010P080	A52
MADHF005_ZM010P080_8076951689_A52_S474	SSPOOLUCSF2	ZM010P080	A52
MADH061_ZAM-R193_8071097455_A52_S322_L001	SSPOOL11	ZM010P084	A52
MADHF007_ZM010P084_8076952405_A52_S595	SSPOOLUCSF2	ZM010P084	A52
MADH043_ZAM-R75_8071097432_A52_S366	SSPOOL7	ZM010P085	A52
MADH043_ZAM-R29_8071096661_A52_S68	SSPOOL26	ZM010P092	A52
MADH043_ZAM-R29_8071096661_A52_S341	SSPOOL7	ZM010P092	A52
MADHF006_ZM010P092_8076952263_A52_S508	SSPOOLUCSF2	ZM010P092	A52
MADH043_ZAM-R30_8071096525_A52_S351	SSPOOL7	ZM010P098	A52
MADH043_ZAM-R57_8071097195_A52_S337	SSPOOL7	ZM010P099	A52
MADH043_ZAM-R47_8071096581_A52_S321	SSPOOL7	ZM010P102	A52
MADH061_ZAM-R275_8071121273_A52_S314_L001	SSPOOL11	ZM010P123	A52
MADHF007_ZM010P123_8076951856_A52_S634	SSPOOLUCSF2	ZM010P123	A52
MADH043_ZAM-R41_8071097471_A52_S358	SSPOOL7	ZM010P126	A52
MADH043_ZAM-R44_8071097279_A52_S372	SSPOOL7	ZM010P128	A52
MADHF005_ZM010P128_8076951575_A52_S463	SSPOOLUCSF2	ZM010P128	A52
MADH061_ZAM-R283_8071121616_A52_S315_L001	SSPOOL11	ZM010P131	A52
MADHF005_ZM010P131_8076951925_A52_S468	SSPOOLUCSF2	ZM010P131	A52
MADHF002_ZM010P136_8076951659_A52_S121	SSPOOLUCSF2	ZM010P136	A52
MADH043_ZAM-R48_8071097474_A52_S329	SSPOOL7	ZM010P144	A52
MADHF003_ZM010P148_8076951979_A52_S280	SSPOOLUCSF2	ZM010P148	A52
MADH043_ZAM-R49_8071097260_A52_S336	SSPOOL7	ZM010P149	A52
MADHF002_ZM010P149_8076952107_A52_S180	SSPOOLUCSF2	ZM010P149	A52
MADH043_ZAM-R03_8071096802_A52_S326	SSPOOL7	ZM010P151	A52
MADHF007_ZM010P154_8076952222_A52_S602	SSPOOLUCSF2	ZM010P154	A52
MADHF006_ZM010P172_8076952181_A52_S567	SSPOOLUCSF2	ZM010P172	A52
MADHF006_ZM010P173_8076951750_A52_S540	SSPOOLUCSF2	ZM010P173	A52
MADH043_ZAM-R76_8071097024_A52_S375	SSPOOL7	ZM010P175	A52
MADHF003_ZM010P175_8076952458_A52_S226	SSPOOLUCSF2	ZM010P175	A52
MADH061_ZAM-R202_8071097442_A52_S321_L001	SSPOOL11	ZM010P176	A52
MADHF002_ZM010P176_8076951522_A52_S120	SSPOOLUCSF2	ZM010P176	A52
MADHF006_ZM010P179_8076951905_A52_S555	SSPOOLUCSF2	ZM010P179	A52
MADH061_ZAM-R77_8071096617_A52_S317_L001	SSPOOL11	ZM010P182	A52
MADH061_ZAM-R28_8071097338_A52_S318_L001	SSPOOL11	ZM010P187	A52
MADH043_ZAM-R33_8071096624_A52_S364	SSPOOL7	ZM010P188	A52
MADHF005_ZM010P188_8076951511_A52_S432	SSPOOLUCSF2	ZM010P188	A52
MADH043_ZAM-R81_8071096592_A52_S356	SSPOOL7	ZM010P204	A52
MADHF005_ZM010P204_8076952092_A52_S450	SSPOOLUCSF2	ZM010P204	A52
MADHF007_ZM010P205_8076951615_A52_S646	SSPOOLUCSF2	ZM010P205	A52
MADHF006_ZM010P209_8076952368_A52_S531	SSPOOLUCSF2	ZM010P209	A52
MADH043_ZAM-R84_8071096976_A52_S376	SSPOOL7	ZM010P210	A52
MADHF005_ZM010P211_8076952189_A52_S391	SSPOOLUCSF2	ZM010P211	A52
MADH043_ZAM-R277_8071121105_A52_S295	SSPOOL7	ZM010P213	A52
MADH043_ZAM-R36_8071096818_A52_S320	SSPOOL7	ZM010P220	A52
MADHF004_ZM010P220_8076952326_A52_S370	SSPOOLUCSF2	ZM010P220	A52
MADH035_ZAM-R526_8071088488_A52_S210	SSPOOL5	ZM012P016	A52
MADH035_ZAM-R479_8071087877_A52_S196	SSPOOL5	ZM012P024	A52
MADH035_ZAM-R521_8071088652_A52_S208	SSPOOL5	ZM012P026	A52
MADH126_ZAM-R549_8071088434_A52_S250	SSPOOL27	ZM012P028	A52
MADH035_ZAM-R478_8071088059_A52_S195	SSPOOL5	ZM012P036	A52
MADH035_ZAM-R494_8071088096_A52_S199	SSPOOL5	ZM012P037	A52
MADH035_ZAM-R497_8071088357_A52_S201	SSPOOL5	ZM012P045	A52
MADH035_ZAM-R475_8071122306_A52_S193	SSPOOL5	ZM012P046	A52
MADH035_ZAM-R481_8071088128_A52_S197	SSPOOL5	ZM012P054	A52
MADH035_ZAM-R537_8071088618_A52_S217	SSPOOL5	ZM012P063	A52
MADH035_ZAM-R512_8071088232_A52_S206	SSPOOL5	ZM012P087	A52
MADH035_ZAM-R535_8071088677_A52_S215	SSPOOL5	ZM012P091	A52
MADH035_ZAM-R586_8071122102_A52_S244	SSPOOL5	ZM012P093	A52
MADH035_ZAM-R558_8071088437_A52_S229	SSPOOL5	ZM012P097	A52
MADH035_ZAM-R565_8071087906_A52_S381	SSPOOL25	ZM012P105	A52
MADH035_ZAM-R565_8071087906_A52_S233	SSPOOL5	ZM012P105	A52
MADH035_ZAM-R534_8071088476_A52_S214	SSPOOL5	ZM012P108	A52
MADH035_ZAM-R555_8071088426_A52_S226	SSPOOL5	ZM012P109	A52
MADH035_ZAM-R610_8071088149_A52_S256	SSPOOL5	ZM012P115	A52
MADH035_ZAM-R570_8071088738_A52_S237	SSPOOL5	ZM012P116	A52
MADH035_ZAM-R566_8071088261_A52_S234	SSPOOL5	ZM012P124	A52
MADH035_ZAM-R530_8071088513_A52_S213	SSPOOL5	ZM012P130	A52
MADH035_ZAM-R567_8071088718_A52_S235	SSPOOL5	ZM012P141	A52
MADH035_ZAM-R569_8071122544_A52_S236	SSPOOL5	ZM012P144	A52
MADH035_ZAM-R559_8071087909_A52_S230	SSPOOL5	ZM012P145	A52
MADH035_ZAM-R603_8071088515_A52_S251	SSPOOL5	ZM012P147	A52
MADH035_ZAM-R548_8071088586_A52_S223	SSPOOL5	ZM012P151	A52
MADH035_ZAM-R563_8071088792_A52_S232	SSPOOL5	ZM012P161	A52
MADH035_ZAM-R554_8071088565_A52_S225	SSPOOL5	ZM012P181	A52
MADH035_ZAM-R536_8071088765_A52_S216	SSPOOL5	ZM012P185	A52
MADH035_ZAM-R560_8071088732_A52_S231	SSPOOL5	ZM012P188	A52
MADH035_ZAM-R582_8071088179_A52_S243	SSPOOL5	ZM012P192	A52
MADH035_ZAM-R547_8071088730_A52_S222	SSPOOL5	ZM012P194	A52
MADH035_ZAM-R589_8071088549_A52_S245	SSPOOL5	ZM012P195	A52
MADH035_ZAM-R518_8071087966_A52_S207	SSPOOL5	ZM012P196	A52
MADH035_ZAM-R607_8071088702_A52_S254	SSPOOL5	ZM012P199	A52
MADH035_ZAM-R578_8071122305_A52_S241	SSPOOL5	ZM012P200	A52
MADH035_ZAM-R557_8071088246_A52_S228	SSPOOL5	ZM012P213	A52
MADH035_ZAM-R527_8071088077_A52_S211	SSPOOL5	ZM012P215	A52
MADH035_ZAM-R600_8071088801_A52_S249	SSPOOL5	ZM012P216	A52
MADH037_ZAM-R2389_8071088369_A52_S177	SSPOOL6	ZM014P002	A52
MADH076_ZAM-R2441_8073724715_A52_S156	SSPOOL14	ZM014P007	A52
MADH076_ZAM-R2404_8073724222_A52_S161	SSPOOL14	ZM014P013	A52
MADH037_ZAM-R2388_8071088577_A52_S106	SSPOOL6	ZM014P019	A52
MADH101_ZAM-R2317_8071088117_A52_S198	SSPOOL20	ZM014P021	A52
MADH033_ZAM-R2317_8071088117_A52_S50	SSPOOL5	ZM014P021	A52
MADH076_ZAM-R2426_8073723931_A52_S158	SSPOOL14	ZM014P025	A52
MADH101_ZAM-R2368_8071088589_A52_S203	SSPOOL20	ZM014P034	A52
MADH037_ZAM-R2368_8071088589_A52_S130	SSPOOL6	ZM014P034	A52
MADH076_ZAM-R2449_8073724000_A52_S152	SSPOOL14	ZM014P040	A52
MADH076_ZAM-R2436_8073724170_A52_S153	SSPOOL14	ZM014P043	A52
MADH037_ZAM-R2371_8071087922_A52_S166	SSPOOL6	ZM014P056	A52
MADH033_ZAM-R2306_8071088557_A52_S3	SSPOOL5	ZM014P067	A52
MADH037_ZAM-R2352_8071087963_A52_S131	SSPOOL6	ZM014P070	A52
MADH033_ZAM-R2315_8071121862_A52_S34	SSPOOL5	ZM014P071	A52
MADH076_ZAM-R2447_8073723949_A52_S150	SSPOOL14	ZM014P082	A52
MADH033_ZAM-R2318_8071088204_A52_S62	SSPOOL5	ZM014P090	A52
MADH098_ZAM-R2429_8073723875_A52_S128	SSPOOL19	ZM014P092	A52
MADH098_ZAM-R2443_8073724313_A52_S129	SSPOOL19	ZM014P096	A52
MADH033_ZAM-R2323_8071088364_A52_S65	SSPOOL5	ZM014P119	A52
MADH037_ZAM-R2395_8071088380_A52_S167	SSPOOL6	ZM014P125	A52
MADH098_ZAM-R2420_8073724263_A52_S132	SSPOOL19	ZM014P128	A52
MADH098_ZAM-R2422_8073724293_A52_S134	SSPOOL19	ZM014P130	A52
MADH033_ZAM-R2316_8071121954_A52_S47	SSPOOL5	ZM014P132	A52
MADH101_ZAM-R2331_8071122477_A52_S200	SSPOOL20	ZM014P134	A52
MADH033_ZAM-R2331_8071122477_A52_S70	SSPOOL5	ZM014P134	A52
MADH037_ZAM-R2391_8071122173_A52_S179	SSPOOL6	ZM014P139	A52
MADH037_ZAM-R2361_8071088358_A52_S108	SSPOOL6	ZM014P151	A52
MADH037_ZAM-R2376_8071088281_A52_S120	SSPOOL6	ZM014P152	A52
MADH033_ZAM-R2308_8071088674_A52_S23	SSPOOL5	ZM014P175	A52
MADH098_ZAM-R2430_8073723941_A52_S135	SSPOOL19	ZM014P178	A52
MADH059_ZAM-R2363_8071088006_A52_S239	SSPOOL12	ZM014P184	A52
MADH101_ZAM-R2363_8071088006_A52_S202	SSPOOL20	ZM014P184	A52
MADH076_ZAM-R2411_8073724657_A52_S155	SSPOOL14	ZM014P188	A52
MADH076_ZAM-R2403_8073724381_A52_S157	SSPOOL14	ZM014P190	A52
MADH098_ZAM-R2440_8073724187_A52_S137	SSPOOL19	ZM014P191	A52
MADH059_ZAM-R2374_8071088823_A52_S243	SSPOOL12	ZM014P192	A52
MADH059_ZAM-R2379_8071088568_A52_S238	SSPOOL12	ZM014P195	A52
MADH101_ZAM-R2379_8071088568_A52_S205	SSPOOL20	ZM014P195	A52
MADH076_ZAM-R2434_8073724232_A52_S148	SSPOOL14	ZM014P196	A52
MADH076_ZAM-R2387_8071088522_A52_S160	SSPOOL14	ZM014P198	A52
MADH033_ZAM-R2328_8071121806_A52_S68	SSPOOL5	ZM014P208	A52
MADH059_ZAM-R2382_8071088562_A52_S241	SSPOOL12	ZM014P210	A52
MADH101_ZAM-R2382_8071088562_A52_S206	SSPOOL20	ZM014P210	A52
MADH098_ZAM-R2392_8071088706_A52_S138	SSPOOL19	ZM014P211	A52
MADH052_ZAM-R457_8071088594_A52_S73	SSPOOL13	ZM015P029	A52
MADH032_ZAM-R426_8071088181_A52_S297	SSPOOL5	ZM015P037	A52
MADH052_ZAM-R417_8071088028_A52_S74	SSPOOL13	ZM015P047	A52
MADH032_ZAM-R403_8071121935_A52_S290	SSPOOL5	ZM015P048	A52
MADH032_ZAM-R402_8071087921_A52_S289	SSPOOL5	ZM015P049	A52
MADH101_ZAM-R404_8071088367_A52_S245	SSPOOL20	ZM015P063	A52
MADH101_ZAM-R467_8071088219_A52_S253	SSPOOL20	ZM015P066	A52
MADH032_ZAM-R422_8071122407_A52_S296	SSPOOL5	ZM015P069	A52
MADH052_ZAM-R453_8071088233_A52_S75	SSPOOL13	ZM015P071	A52
MADH101_ZAM-R409_8071088222_A52_S247	SSPOOL20	ZM015P087	A52
MADH032_ZAM-R409_8071088222_A52_S292	SSPOOL5	ZM015P087	A52
MADH101_ZAM-R435_8071088780_A52_S249	SSPOOL20	ZM015P092	A52
MADH032_ZAM-R405_8071121795_A52_S291	SSPOOL5	ZM015P095	A52
MADH101_ZAM-R448_8071088580_A52_S251	SSPOOL20	ZM015P096	A52
MADH032_ZAM-R448_8071088580_A52_S304	SSPOOL5	ZM015P096	A52
MADH032_ZAM-R412_8071088471_A52_S293	SSPOOL5	ZM015P112	A52
MADH101_ZAM-R892_8071088644_A52_S213	SSPOOL20	ZM016P004	A52
MADH036_ZAM-R892_8071088644_A52_S81	SSPOOL6	ZM016P004	A52
MADH036_ZAM-R887_8071088610_A52_S10	SSPOOL6	ZM016P008	A52
MADH036_ZAM-R927_8071087961_A52_S22	SSPOOL6	ZM016P015	A52
MADH101_ZAM-R888_8071122556_A52_S212	SSPOOL20	ZM016P023	A52
MADH035_ZAM-R888_8071122556_A52_S280	SSPOOL5	ZM016P023	A52
MADH035_ZAM-R919_8071088143_A52_S265	SSPOOL5	ZM016P026	A52
MADH017_ZAM-R919_8071121732_A52_S75	SSPOOL8	ZM016P026	A52
MADH017_ZAM-R949_8071122062_A52_S2	SSPOOL26	ZM016P030	A52
MADH017_ZAM-R949_8071122062_A52_S7	SSPOOL8	ZM016P030	A52
MADH035_ZAM-R869_8071122321_A52_S257	SSPOOL5	ZM016P033	A52
MADH035_ZAM-R932_8071088460_A52_S282	SSPOOL5	ZM016P038	A52
MADH017_ZAM-R932_8071122356_A52_S5	SSPOOL8	ZM016P038	A52
MADH035_ZAM-R877_8071088822_A52_S261	SSPOOL5	ZM016P039	A52
MADH035_ZAM-R918_8071088442_A52_S270	SSPOOL5	ZM016P041	A52
MADH017_ZAM-R948_8071121953_A52_S24	SSPOOL26	ZM016P055	A52
MADH017_ZAM-R948_8071121953_A52_S90	SSPOOL8	ZM016P055	A52
MADH036_ZAM-R865_8071122514_A52_S23	SSPOOL6	ZM016P059	A52
MADH035_ZAM-R847_8071087956_A52_S262	SSPOOL5	ZM016P063	A52
MADH035_ZAM-R886_8071087964_A52_S274	SSPOOL5	ZM016P070	A52
MADH035_ZAM-R901_8071088708_A52_S278	SSPOOL5	ZM016P071	A52
MADH017_ZAM-R901_8071122061_A52_S85	SSPOOL8	ZM016P071	A52
MADH035_ZAM-R873_8071121977_A52_S267	SSPOOL5	ZM016P079	A52
MADH036_ZAM-R904_8071088397_A52_S71	SSPOOL6	ZM016P086	A52
MADH035_ZAM-R860_8071087917_A52_S279	SSPOOL5	ZM016P088	A52
MADH101_ZAM-R899_8071088301_A52_S215	SSPOOL20	ZM016P089	A52
MADH035_ZAM-R899_8071088301_A52_S277	SSPOOL5	ZM016P089	A52
MADH035_ZAM-R905_8071122476_A52_S260	SSPOOL5	ZM016P091	A52
MADH017_ZAM-R905_8071122068_A52_S38	SSPOOL8	ZM016P091	A52
MADH036_ZAM-R884_8071088761_A52_S83	SSPOOL6	ZM016P092	A52
MADH036_ZAM-R846_8071088637_A52_S12	SSPOOL6	ZM016P094	A52
MADH035_ZAM-R922_8071088614_A52_S264	SSPOOL5	ZM016P097	A52
MADH017_ZAM-R922_8071121722_A52_S4	SSPOOL8	ZM016P097	A52
MADH035_ZAM-R839_8071088554_A52_S271	SSPOOL5	ZM016P104	A52
MADH035_ZAM-R880_8071088160_A52_S272	SSPOOL5	ZM016P117	A52
MADH035_ZAM-R900_8071088487_A52_S269	SSPOOL5	ZM016P123	A52
MADH036_ZAM-R868_8071088275_A52_S28	SSPOOL26	ZM016P124	A52
MADH036_ZAM-R868_8071088275_A52_S24	SSPOOL6	ZM016P124	A52
MADH035_ZAM-R840_8071088526_A52_S266	SSPOOL5	ZM016P140	A52
MADH035_ZAM-R862_8071088065_A52_S275	SSPOOL5	ZM016P144	A52
